Sweep Start (s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, 
0.8425, -75.59204, -75.40894, -75.04272, -75.59204, -75.50049, -75.68359, -75.43945, -75.65308, -75.62256, -75.46997, -75.56152, -75.53101, -75.59204, -75.07324, -75.43945, -75.25635, -75.04272, -75.50049, -75.10376, -75.56152, 
0.8426, -75.53101, -75.40894, -75.04272, -75.50049, -75.53101, -75.50049, -75.3479, -75.74463, -75.46997, -75.50049, -75.53101, -75.19531, -75.62256, -75.3479, -75.37842, -75.19531, -74.89014, -75.25635, -75.50049, -75.3479, 
0.8427, -75.3479, -75.31738, -74.98169, -75.65308, -75.40894, -75.62256, -75.53101, -75.53101, -75.62256, -75.43945, -75.3479, -75.37842, -75.59204, -75.46997, -75.19531, -75.22583, -75.22583, -75.22583, -75.16479, -75.65308, 
0.8428, -75.37842, -75.46997, -75.01221, -75.40894, -75.77515, -75.53101, -75.46997, -75.71411, -75.37842, -75.56152, -75.53101, -75.43945, -75.25635, -75.50049, -75.31738, -75.19531, -75.19531, -75.28687, -75.25635, -75.43945, 
0.8429, -75.40894, -75.53101, -75.01221, -75.46997, -75.53101, -75.71411, -75.68359, -75.59204, -75.62256, -75.53101, -75.56152, -75.19531, -75.3479, -75.28687, -75.62256, -74.95117, -75.28687, -75.3479, -75.40894, -75.43945, 
0.843, -75.68359, -75.56152, -75.16479, -75.53101, -75.43945, -75.71411, -75.46997, -75.68359, -75.40894, -75.43945, -75.68359, -75.59204, -74.98169, -75.22583, -75.13428, -75.50049, -74.98169, -75.43945, -75.50049, -75.40894, 
0.8431, -75.37842, -75.62256, -74.92065, -75.43945, -75.46997, -75.65308, -75.74463, -75.59204, -75.46997, -75.13428, -75.43945, -75.37842, -75.71411, -75.22583, -75.16479, -75.28687, -75.31738, -75.16479, -75.10376, -75.31738, 
0.8432, -75.3479, -75.43945, -74.95117, -75.56152, -75.43945, -75.68359, -75.62256, -75.80566, -75.25635, -75.28687, -75.37842, -75.28687, -75.59204, -75.50049, -75.25635, -74.92065, -75.3479, -75.31738, -75.19531, -75.25635, 
0.8433, -75.31738, -75.19531, -75.13428, -75.3479, -75.8667, -75.62256, -75.68359, -75.65308, -75.37842, -75.22583, -75.31738, -75.25635, -75.50049, -75.46997, -75.22583, -75.50049, -75.04272, -75.43945, -75.43945, -75.46997, 
0.8434, -75.28687, -75.46997, -74.98169, -75.59204, -75.59204, -75.77515, -75.50049, -75.59204, -75.59204, -75.28687, -75.53101, -75.37842, -75.53101, -75.04272, -75.43945, -75.10376, -75.10376, -75.31738, -75.40894, -75.40894, 
0.8435, -75.59204, -75.65308, -74.95117, -75.46997, -75.71411, -75.46997, -75.74463, -75.56152, -75.74463, -75.43945, -75.31738, -75.43945, -75.10376, -75.19531, -75.22583, -75.28687, -75.25635, -75.22583, -75.53101, -75.50049, 
0.8436, -75.62256, -75.37842, -75.16479, -75.59204, -75.59204, -75.74463, -75.62256, -75.74463, -75.46997, -75.68359, -75.68359, -75.37842, -75.40894, -75.10376, -75.40894, -75.07324, -75.19531, -75.28687, -75.43945, -75.40894, 
0.8437, -75.80566, -75.62256, -75.07324, -75.62256, -75.56152, -75.59204, -75.83618, -75.65308, -75.43945, -75.50049, -75.62256, -75.28687, -75.53101, -75.3479, -74.98169, -75.28687, -75.19531, -75.19531, -75.25635, -75.28687, 
0.8438, -75.3479, -75.74463, -75.10376, -75.80566, -75.77515, -75.83618, -75.59204, -75.71411, -75.3479, -75.37842, -75.56152, -75.25635, -75.43945, -75.50049, -75.10376, -75.07324, -75.22583, -75.37842, -75.46997, -74.85962, 
0.8439, -75.62256, -75.62256, -75.28687, -75.56152, -75.80566, -75.80566, -75.68359, -75.89722, -75.31738, -75.43945, -75.3479, -75.37842, -75.31738, -75.37842, -75.31738, -75.07324, -75.25635, -75.22583, -75.19531, -75.59204, 
0.844, -75.62256, -75.50049, -75.10376, -75.77515, -75.59204, -75.74463, -75.74463, -75.74463, -75.56152, -75.56152, -75.53101, -75.40894, -75.53101, -75.31738, -75.22583, -75.37842, -75.01221, -75.10376, -75.10376, -75.43945, 
0.8441, -75.16479, -75.53101, -75.3479, -75.83618, -75.74463, -75.56152, -75.59204, -75.74463, -75.50049, -75.71411, -75.53101, -75.62256, -75.3479, -75.46997, -75.25635, -75.22583, -75.10376, -75.10376, -75.25635, -75.22583, 
0.8442, -75.71411, -75.3479, -75.13428, -75.3479, -75.68359, -75.77515, -75.22583, -75.37842, -75.3479, -75.40894, -75.62256, -75.50049, -75.59204, -75.28687, -75.59204, -75.25635, -75.10376, -75.3479, -75.19531, -75.40894, 
0.8443, -75.50049, -75.56152, -75.13428, -75.3479, -75.65308, -75.56152, -75.56152, -75.50049, -75.22583, -75.46997, -75.3479, -75.50049, -75.25635, -75.10376, -75.25635, -75.37842, -75.04272, -75.22583, -75.37842, -75.10376, 
0.8444, -75.68359, -75.50049, -75.19531, -75.68359, -75.53101, -75.77515, -75.74463, -75.53101, -75.43945, -75.62256, -75.53101, -75.07324, -75.28687, -75.46997, -75.22583, -74.95117, -75.22583, -75.28687, -75.22583, -75.43945, 
0.8445, -75.50049, -75.50049, -75.16479, -75.50049, -75.83618, -75.56152, -75.62256, -75.74463, -75.3479, -75.50049, -75.53101, -75.43945, -75.43945, -75.22583, -75.28687, -74.95117, -75.01221, -75.28687, -75.19531, -75.25635, 
0.8446, -75.53101, -75.25635, -75.22583, -75.74463, -75.53101, -75.77515, -75.74463, -75.83618, -75.40894, -75.31738, -75.8667, -75.50049, -75.56152, -75.3479, -75.25635, -75.19531, -74.98169, -75.28687, -75.25635, -75.31738, 
0.8447, -75.56152, -75.31738, -75.19531, -75.31738, -75.50049, -75.62256, -75.65308, -75.8667, -75.80566, -75.46997, -75.28687, -75.59204, -75.53101, -75.50049, -75.3479, -75.31738, -75.10376, -75.16479, -75.40894, -75.31738, 
0.8448, -75.62256, -75.31738, -75.13428, -75.46997, -75.65308, -75.92773, -75.46997, -75.62256, -75.71411, -75.59204, -75.65308, -75.43945, -75.43945, -75.43945, -75.16479, -75.25635, -75.10376, -75.28687, -75.28687, -75.53101, 
0.8449, -75.62256, -75.56152, -75.37842, -75.59204, -75.62256, -75.71411, -75.53101, -75.37842, -75.46997, -75.65308, -75.65308, -75.59204, -75.59204, -75.46997, -75.40894, -75.3479, -75.01221, -75.40894, -75.3479, -75.28687, 
0.845, -75.71411, -75.46997, -75.46997, -75.59204, -75.68359, -75.59204, -75.46997, -75.71411, -75.56152, -75.28687, -75.40894, -75.56152, -75.62256, -75.56152, -75.13428, -75.10376, -75.3479, -75.37842, -75.40894, -75.10376, 
0.8451, -75.46997, -75.71411, -75.40894, -75.71411, -75.74463, -75.8667, -75.53101, -75.8667, -75.31738, -75.65308, -75.28687, -75.53101, -75.25635, -75.46997, -75.43945, -74.98169, -75.07324, -75.43945, -75.31738, -75.40894, 
0.8452, -75.46997, -75.46997, -75.46997, -75.59204, -75.77515, -75.74463, -75.8667, -75.53101, -75.68359, -75.43945, -75.37842, -75.3479, -75.40894, -75.46997, -75.3479, -75.28687, -74.95117, -75.31738, -75.46997, -75.37842, 
0.8453, -75.59204, -75.3479, -75.04272, -75.74463, -75.65308, -75.89722, -75.77515, -75.74463, -75.53101, -75.59204, -75.25635, -75.40894, -75.37842, -75.25635, -75.19531, -75.25635, -75.01221, -75.07324, -75.40894, -75.31738, 
0.8454, -75.62256, -75.56152, -75.13428, -75.65308, -75.83618, -75.80566, -75.74463, -75.53101, -75.74463, -75.31738, -75.65308, -75.28687, -75.31738, -75.40894, -75.19531, -75.10376, -75.10376, -75.07324, -75.19531, -75.53101, 
0.8455, -75.68359, -75.68359, -75.25635, -75.62256, -75.68359, -75.77515, -75.8667, -75.71411, -75.22583, -75.40894, -75.19531, -75.40894, -75.40894, -75.19531, -75.43945, -75.31738, -74.98169, -75.10376, -75.3479, -75.22583, 
0.8456, -75.40894, -75.46997, -75.56152, -75.68359, -75.59204, -75.8667, -75.68359, -75.92773, -75.62256, -75.50049, -75.65308, -75.59204, -75.3479, -75.46997, -75.19531, -75.16479, -75.28687, -75.13428, -75.10376, -75.16479, 
0.8457, -75.46997, -75.3479, -75.28687, -75.83618, -75.80566, -75.59204, -75.59204, -75.59204, -75.74463, -75.62256, -75.56152, -75.62256, -75.46997, -75.31738, -75.19531, -75.10376, -75.25635, -75.40894, -75.28687, -74.98169, 
0.8458, -75.43945, -75.37842, -75.04272, -75.50049, -75.8667, -75.74463, -75.74463, -75.8667, -75.43945, -75.62256, -75.53101, -75.50049, -75.37842, -75.56152, -75.25635, -75.22583, -75.01221, -75.37842, -75.22583, -75.43945, 
0.8459, -75.56152, -75.71411, -75.19531, -75.77515, -75.65308, -75.80566, -75.80566, -75.83618, -75.65308, -75.37842, -75.71411, -75.43945, -75.25635, -75.3479, -75.3479, -74.95117, -75.16479, -75.28687, -75.3479, -75.50049, 
0.846, -75.65308, -75.71411, -75.50049, -75.50049, -75.98877, -75.74463, -75.65308, -75.89722, -75.80566, -75.40894, -75.68359, -75.43945, -75.19531, -75.53101, -75.3479, -75.31738, -75.07324, -75.01221, -75.37842, -75.31738, 
0.8461, -75.43945, -75.65308, -75.46997, -75.59204, -75.77515, -75.98877, -75.77515, -75.59204, -75.71411, -75.59204, -75.50049, -75.56152, -75.37842, -75.22583, -75.3479, -75.16479, -75.10376, -75.16479, -75.28687, -75.37842, 
0.8462, -75.80566, -75.40894, -75.25635, -75.83618, -75.71411, -75.77515, -75.71411, -75.80566, -75.65308, -75.56152, -75.68359, -75.40894, -75.59204, -75.3479, -75.3479, -75.16479, -74.92065, -74.98169, -75.13428, -75.31738, 
0.8463, -75.56152, -75.50049, -75.3479, -75.46997, -75.95825, -75.77515, -75.83618, -75.95825, -75.65308, -75.68359, -75.53101, -75.74463, -75.46997, -75.28687, -75.25635, -74.85962, -75.16479, -75.10376, -75.3479, -75.28687, 
0.8464, -75.68359, -75.40894, -75.3479, -75.46997, -75.56152, -75.98877, -75.65308, -76.01929, -75.83618, -75.62256, -75.71411, -75.40894, -75.53101, -75.56152, -75.28687, -75.01221, -75.13428, -75.3479, -75.43945, -75.46997, 
0.8465, -75.56152, -75.53101, -75.43945, -75.53101, -75.89722, -75.62256, -75.8667, -75.74463, -75.74463, -75.53101, -75.77515, -75.53101, -75.31738, -75.16479, -75.3479, -75.31738, -75.10376, -75.40894, -75.31738, -75.31738, 
0.8466, -75.59204, -75.65308, -75.40894, -75.68359, -75.71411, -75.68359, -75.46997, -75.8667, -75.53101, -75.56152, -75.59204, -75.56152, -75.65308, -75.43945, -75.19531, -75.19531, -75.07324, -75.16479, -75.22583, -75.40894, 
0.8467, -75.40894, -75.53101, -75.40894, -75.53101, -75.65308, -75.50049, -75.40894, -75.77515, -75.50049, -75.31738, -75.62256, -75.3479, -75.46997, -75.56152, -75.3479, -75.22583, -75.16479, -75.28687, -75.22583, -75.25635, 
0.8468, -75.68359, -75.46997, -75.22583, -75.89722, -75.68359, -75.8667, -75.46997, -75.50049, -75.89722, -75.83618, -75.50049, -75.50049, -75.22583, -75.46997, -75.43945, -75.37842, -74.89014, -75.28687, -75.19531, -75.19531, 
0.8469, -75.65308, -75.50049, -75.46997, -75.74463, -75.83618, -75.68359, -75.59204, -75.74463, -75.53101, -75.65308, -75.83618, -75.43945, -75.46997, -75.13428, -75.10376, -75.3479, -75.25635, -75.19531, -75.46997, -74.98169, 
0.847, -75.83618, -75.77515, -75.43945, -75.80566, -75.80566, -75.98877, -75.43945, -75.71411, -75.53101, -75.37842, -75.80566, -75.80566, -75.46997, -75.10376, -75.13428, -75.46997, -75.13428, -75.46997, -75.46997, -75.50049, 
0.8471, -75.62256, -75.31738, -75.59204, -75.62256, -75.80566, -75.83618, -75.65308, -75.62256, -75.50049, -75.62256, -75.46997, -75.65308, -75.53101, -75.53101, -75.13428, -75.13428, -75.25635, -75.13428, -75.50049, -75.40894, 
0.8472, -75.28687, -75.77515, -75.46997, -75.62256, -75.77515, -75.8667, -75.62256, -75.71411, -75.43945, -75.31738, -75.62256, -75.28687, -75.74463, -75.53101, -75.50049, -74.8291, -75.37842, -75.50049, -75.40894, -75.31738, 
0.8473, -75.59204, -75.40894, -75.46997, -75.37842, -75.89722, -75.65308, -75.92773, -75.62256, -75.46997, -75.56152, -75.46997, -75.37842, -75.50049, -75.46997, -75.3479, -75.16479, -75.25635, -75.28687, -75.28687, -75.46997, 
0.8474, -75.74463, -75.65308, -75.22583, -75.56152, -75.68359, -75.95825, -75.77515, -75.8667, -75.62256, -75.31738, -75.31738, -75.3479, -75.50049, -75.56152, -75.46997, -75.25635, -75.16479, -75.28687, -75.46997, -75.37842, 
0.8475, -75.77515, -75.50049, -75.59204, -75.56152, -75.8667, -75.98877, -75.71411, -75.65308, -75.83618, -75.65308, -75.3479, -75.62256, -75.59204, -75.16479, -75.50049, -75.31738, -74.8291, -75.31738, -75.28687, -75.46997, 
0.8476, -75.46997, -75.80566, -75.25635, -75.65308, -75.89722, -75.95825, -75.77515, -75.8667, -75.43945, -75.80566, -75.74463, -75.68359, -75.43945, -75.3479, -75.13428, -75.3479, -75.10376, -75.07324, -75.31738, -75.43945, 
0.8477, -75.74463, -75.40894, -75.59204, -75.8667, -75.59204, -75.80566, -75.8667, -75.77515, -75.68359, -75.56152, -75.71411, -75.62256, -75.43945, -75.25635, -75.40894, -75.10376, -75.22583, -75.40894, -75.13428, -75.28687, 
0.8478, -75.68359, -75.80566, -75.22583, -75.68359, -75.98877, -75.8667, -75.74463, -75.92773, -75.77515, -75.59204, -75.46997, -75.71411, -75.74463, -75.59204, -75.31738, -74.8291, -75.31738, -75.13428, -75.40894, -75.25635, 
0.8479, -75.71411, -75.56152, -75.62256, -75.53101, -75.74463, -75.8667, -75.98877, -75.92773, -75.40894, -75.74463, -75.56152, -75.62256, -75.65308, -75.53101, -75.53101, -75.04272, -75.16479, -75.25635, -75.40894, -75.28687, 
0.848, -75.31738, -75.62256, -75.65308, -75.50049, -75.50049, -75.74463, -75.68359, -75.74463, -75.83618, -75.65308, -75.71411, -75.56152, -75.68359, -75.37842, -75.37842, -75.28687, -75.04272, -75.16479, -75.50049, -75.31738, 
0.8481, -75.59204, -75.37842, -75.65308, -75.8667, -75.65308, -75.62256, -75.83618, -75.65308, -75.68359, -75.77515, -75.40894, -75.53101, -75.40894, -75.53101, -75.3479, -75.22583, -75.40894, -75.31738, -75.16479, -75.59204, 
0.8482, -75.59204, -75.68359, -75.3479, -75.68359, -75.8667, -75.68359, -75.77515, -75.95825, -75.68359, -75.74463, -75.65308, -75.77515, -75.50049, -75.16479, -75.50049, -75.16479, -75.01221, -75.3479, -75.22583, -75.22583, 
0.8483, -75.3479, -75.56152, -75.65308, -75.53101, -75.65308, -76.0498, -75.53101, -76.01929, -75.71411, -75.56152, -75.65308, -75.50049, -75.62256, -75.53101, -75.28687, -75.43945, -75.43945, -75.01221, -75.53101, -75.28687, 
0.8484, -75.62256, -75.59204, -75.46997, -75.68359, -75.65308, -75.77515, -75.62256, -75.68359, -75.92773, -75.68359, -75.80566, -75.43945, -75.53101, -75.56152, -75.37842, -75.10376, -75.25635, -75.31738, -75.22583, -75.25635, 
0.8485, -75.56152, -75.59204, -75.62256, -75.53101, -75.68359, -75.8667, -75.77515, -75.80566, -75.56152, -75.80566, -75.71411, -75.71411, -75.65308, -75.28687, -75.62256, -75.10376, -75.13428, -75.50049, -75.43945, -75.3479, 
0.8486, -75.50049, -75.50049, -75.37842, -75.65308, -75.37842, -75.83618, -75.98877, -76.01929, -75.92773, -75.74463, -75.65308, -75.59204, -75.56152, -75.28687, -75.25635, -75.22583, -75.13428, -75.40894, -75.25635, -75.59204, 
0.8487, -75.50049, -75.46997, -75.40894, -75.43945, -75.80566, -75.83618, -75.68359, -76.11084, -75.95825, -75.92773, -75.62256, -75.59204, -75.62256, -75.59204, -75.25635, -75.13428, -75.3479, -75.16479, -75.43945, -75.43945, 
0.8488, -75.37842, -75.53101, -75.65308, -75.59204, -75.59204, -75.83618, -75.56152, -75.62256, -75.8667, -75.95825, -75.68359, -75.89722, -75.71411, -75.56152, -75.59204, -75.43945, -75.19531, -75.16479, -75.19531, -75.22583, 
0.8489, -75.56152, -75.71411, -75.50049, -75.83618, -75.59204, -75.80566, -75.74463, -75.80566, -75.62256, -75.8667, -75.71411, -75.68359, -75.74463, -75.50049, -75.40894, -75.46997, -75.13428, -75.65308, -75.19531, -75.31738, 
0.849, -75.74463, -75.46997, -75.50049, -75.65308, -75.95825, -75.83618, -75.68359, -75.92773, -75.65308, -75.56152, -75.71411, -75.80566, -75.50049, -75.62256, -75.43945, -75.22583, -75.16479, -75.50049, -75.3479, -75.16479, 
0.8491, -75.37842, -75.80566, -75.59204, -75.74463, -75.80566, -75.95825, -75.77515, -75.98877, -75.65308, -75.71411, -75.83618, -75.59204, -75.62256, -75.43945, -75.28687, -75.07324, -75.40894, -75.3479, -75.56152, -75.50049, 
0.8492, -75.16479, -75.56152, -75.37842, -75.62256, -75.77515, -75.83618, -75.89722, -75.8667, -75.89722, -75.62256, -75.65308, -75.77515, -75.65308, -75.56152, -75.28687, -75.37842, -75.16479, -75.53101, -75.37842, -75.37842, 
0.8493, -75.40894, -75.37842, -75.53101, -75.77515, -75.74463, -75.83618, -75.80566, -75.71411, -75.71411, -75.92773, -75.71411, -75.56152, -75.89722, -75.59204, -75.28687, -75.19531, -75.31738, -75.28687, -75.50049, -75.37842, 
0.8494, -75.37842, -75.53101, -75.10376, -75.59204, -75.46997, -76.01929, -75.8667, -75.74463, -75.77515, -75.74463, -75.74463, -75.71411, -75.46997, -75.59204, -75.62256, -74.92065, -75.13428, -75.31738, -75.40894, -75.59204, 
0.8495, -75.68359, -75.71411, -75.43945, -75.62256, -75.71411, -75.83618, -75.92773, -75.77515, -75.68359, -75.8667, -75.77515, -75.77515, -75.43945, -75.43945, -75.46997, -75.53101, -75.3479, -75.28687, -75.28687, -75.46997, 
0.8496, -75.28687, -75.40894, -75.3479, -75.8667, -75.68359, -76.11084, -75.65308, -75.8667, -75.59204, -75.68359, -75.77515, -75.92773, -75.77515, -75.40894, -75.40894, -75.37842, -75.10376, -75.43945, -75.19531, -75.04272, 
0.8497, -75.46997, -75.40894, -75.25635, -75.68359, -75.68359, -75.98877, -75.8667, -75.98877, -75.98877, -75.65308, -75.8667, -75.74463, -75.8667, -75.13428, -75.43945, -75.22583, -75.16479, -75.3479, -75.53101, -75.16479, 
0.8498, -75.62256, -75.22583, -75.22583, -75.62256, -75.80566, -75.77515, -75.8667, -75.92773, -75.80566, -75.71411, -75.65308, -75.68359, -75.62256, -75.56152, -75.37842, -75.22583, -75.53101, -75.46997, -75.3479, -75.43945, 
0.8499, -75.31738, -75.59204, -75.16479, -75.74463, -75.83618, -75.80566, -76.01929, -75.95825, -75.71411, -75.77515, -75.74463, -75.50049, -75.80566, -75.46997, -75.50049, -75.3479, -75.13428, -75.53101, -75.50049, -75.3479, 
0.85, -75.71411, -75.3479, -75.25635, -75.56152, -75.98877, -76.0498, -75.77515, -75.71411, -75.74463, -75.59204, -75.68359, -75.71411, -75.56152, -75.71411, -75.59204, -75.22583, -75.13428, -75.10376, -75.59204, -75.43945, 
0.8501, -75.56152, -75.40894, -75.10376, -75.83618, -75.83618, -75.92773, -75.77515, -75.71411, -75.50049, -75.80566, -75.68359, -75.74463, -75.59204, -75.3479, -75.56152, -75.40894, -75.28687, -75.16479, -75.25635, -75.50049, 
0.8502, -75.3479, -75.50049, -75.13428, -75.43945, -75.74463, -76.0498, -75.98877, -75.95825, -75.71411, -75.62256, -75.74463, -75.77515, -75.83618, -75.31738, -75.46997, -75.37842, -75.19531, -75.43945, -75.16479, -75.3479, 
0.8503, -75.65308, -75.62256, -74.89014, -75.62256, -75.92773, -75.92773, -75.80566, -76.0498, -75.68359, -75.46997, -75.74463, -75.74463, -75.68359, -75.71411, -75.31738, -75.50049, -75.46997, -75.50049, -75.43945, -75.50049, 
0.8504, -75.56152, -75.50049, -75.07324, -75.50049, -75.83618, -76.08032, -75.98877, -76.0498, -75.77515, -75.77515, -75.77515, -75.65308, -75.56152, -75.62256, -75.37842, -75.3479, -75.31738, -75.50049, -75.31738, -75.31738, 
0.8505, -75.56152, -75.43945, -75.07324, -75.65308, -75.59204, -75.62256, -75.77515, -76.08032, -75.62256, -75.59204, -75.68359, -75.80566, -75.65308, -75.43945, -75.77515, -75.22583, -75.22583, -75.50049, -75.50049, -75.53101, 
0.8506, -75.43945, -75.62256, -75.01221, -75.50049, -75.68359, -75.83618, -75.53101, -76.01929, -75.65308, -75.74463, -75.37842, -75.3479, -75.83618, -75.62256, -75.53101, -75.46997, -75.10376, -75.28687, -75.59204, -75.46997, 
0.8507, -75.37842, -75.40894, -75.01221, -75.71411, -75.83618, -75.89722, -75.95825, -75.77515, -75.65308, -75.74463, -75.80566, -75.62256, -75.83618, -75.65308, -75.40894, -75.28687, -75.43945, -75.13428, -75.31738, -75.65308, 
0.8508, -75.65308, -75.37842, -74.92065, -75.65308, -75.80566, -75.83618, -75.92773, -75.74463, -75.56152, -75.59204, -75.59204, -75.71411, -75.31738, -75.77515, -75.56152, -75.40894, -75.3479, -75.22583, -75.10376, -75.50049, 
0.8509, -75.37842, -75.59204, -74.89014, -75.50049, -75.53101, -75.74463, -75.83618, -75.62256, -75.80566, -75.40894, -75.71411, -75.59204, -75.46997, -75.3479, -75.53101, -75.3479, -75.25635, -75.43945, -75.37842, -75.31738, 
0.851, -75.56152, -75.50049, -75.01221, -75.25635, -75.53101, -75.77515, -75.74463, -75.89722, -75.53101, -75.50049, -75.71411, -75.77515, -75.37842, -75.40894, -75.56152, -75.46997, -75.3479, -75.53101, -75.59204, -75.50049, 
0.8511, -75.46997, -75.46997, -75.19531, -75.46997, -75.71411, -75.59204, -75.89722, -75.80566, -75.95825, -75.31738, -75.77515, -75.83618, -75.95825, -75.46997, -75.28687, -75.50049, -75.46997, -75.46997, -75.43945, -75.62256, 
0.8512, -75.50049, -75.56152, -74.98169, -75.71411, -75.68359, -75.68359, -75.80566, -75.98877, -75.68359, -75.68359, -75.53101, -75.62256, -75.92773, -75.59204, -75.80566, -75.22583, -75.59204, -75.46997, -75.62256, -75.31738, 
0.8513, -75.40894, -75.40894, -75.01221, -75.56152, -75.8667, -75.56152, -75.89722, -75.92773, -75.62256, -75.71411, -75.71411, -75.62256, -75.65308, -75.43945, -75.53101, -75.62256, -75.22583, -75.62256, -75.50049, -75.68359, 
